Titulo,Fuente,clickbait,Probabilidad
¿Cuál es el origen del Día del Padre? ,Heraldo.es,NO,0.9999126195907592
Detenido el conductor del camión de reparto que huyó tras atropellar mortalmente a un hombre en Madrid ,ABC.es,NO,0.999969244003296
Pizarra se echa a la calle en repulsa por el asesinato machista de Gracia ,La Opinión de Málaga,NO,0.9999513626098632
“Sería razonable que el independentismo nos dejara gobernar” ,La Vanguardia,NO,0.9993584752082824
"Salvador Sostres: Puigdemont, un candidato perdedor y de cero riesgo ",ABC.es,NO,0.999935746192932
Detenido un hombre con orden de alejamiento por agredir y secuestrar a su ex pareja en una lonja de Vitoria ,El Mundo,NO,0.9965251088142396
Almudena del Pozo: María del Monte está convencida de que su sobrino no tiene nada del botín ,Telecinco,NO,0.998689591884613
"Atraco en Sanlúcar: Si lo pienso fríamente, no lo habría hecho ",Diario de Cádiz,NO,0.9995229244232178
Bizkaibus y Euskotren van hoy a la huelga por «el aumento de las agresiones» ,El Correo,NO,0.9999234676361084
El nuevo contenedor marrón de Zaragoza tendrá que abrirse con una tarjeta o con el móvil ,El Periódico de Aragón,SI,0.9964287877082824
El tiempo para la Semana Santa: Confianza en los pronósticos de la AEMET hasta el Miércoles Santo ,El Correo de Andalucía,NO,0.9999436140060424
¿Por qué huele a humo en Zaragoza? ,Heraldo.es,SI,0.999842643737793
Índice de precios de referencia para los alquileres en España: estas son las comunidades que empiezan a aplicarlo ,INVERTIA,NO,0.9997279047966005
Cierre del puente Carranza en Cádiz: el tiempo extra que se tarda en llegar a la ciudad por la autovía de San Fernando ,Diario de Cádiz,NO,0.9999662637710572
"¿Cuándo es Semana Santa en 2024 en España? Fechas, qué días cae y dónde es festivo en cada comunidad ",AS,NO,0.6865721940994263
Pío García: El PSOE abre la caja de Pandora ,La Rioja,SI,0.987200140953064
Podemos acusa al jefe de gabinete de Ayuso de ser un “matón” que va “amenazando a los periodistas” ,elDiario.es,SI,0.9999462366104126
Fotos | Mesa en defensa de la Constitución con Azcón y Cayetana Álvarez de Toledo | Imágenes ,Heraldo.es,NO,0.9991933703422546
Una serpiente del maíz es descubierta en el coche de una mujer mientras conducía - ,Eltiempo.es,SI,0.9999440908432008
El buen estreno de Manuel Alés como presentador del pregonero de Sevilla ,Diario de Sevilla,NO,0.9999604225158693
"Encuestas catalanas: gana Illa, pero necesita a ERC para gobernar ",El Independiente,NO,0.9999724626541138
«Lo prioritario es tener reformado el pabellón de la piscina en 2025» ,El Comercio: Diario de Asturias,NO,0.9998779296875
El okupa detenido en una finca nueva de Zaragoza se montó el piso con los muebles del vecino ,Heraldo.es,SI,0.6065952181816101
El Supremo confirma la condena a dos guardias civiles por ordenar desnudos integrales en un control de... ,Público,NO,0.9998937845230104
Quedan para jugar un partido de fútbol en Irala y acaban a navajazos ,Deia,SI,0.9997326731681824
¿Cuáles son y cómo afectan a mi explotación los cambios en la PAC? ,La Voz de Galicia,SI,0.993302583694458
INCENDIO TENERIFE | Intervienen ante la salida de humo de una vivienda en Tenerife ,El Día,NO,0.9999710321426392
La vivienda 100% propiedad de Ayuso es sede social de una empresa que compra y vende material médico ,elplural.com,NO,0.999921441078186
"Luto por la muerte de Puri, la mujer apuñalada por su hijo en Vélez-Málaga ",Diario Sur,NO,0.9999713897705078
La esperada tormenta golpea Bizkaia con rayos y fuertes aguaceros ,El Correo,NO,0.9999613761901855
Ignacio Camacho: La guerra de Casandra ,ABC.es,NO,0.9994195699691772
Receta de crespillos: así se hace el postre aragonés típico de primavera y Semana Santa ,Heraldo.es,NO,0.9997841715812684
Qué es ser DINK: la nueva tendencia para formar una familia en España ,La Razón,SI,0.9999743700027466
Un monstruo que mastica eucalipto: el plan de Altri y la Xunta para impulsar otra pastera en Galicia al borde del río Ulla ,elDiario.es,SI,0.9995924830436708
"Salvador Illa, candidato del PSC a la Generalitat, rechaza el factor Puigdemont ",Telecinco,NO,0.9999663829803468
Isabel Díaz Ayuso sopapea un periodista de ‘El País’ por una impertinente pregunta sobre su futuro político ,Periodista Digital,SI,0.999968647956848
A quién se puede reclamar si se ha sufrido el corte de gas en Málaga ,Diario Sur,NO,0.9999394416809082
La renuncia a Presupuestos deja en el aire una rebaja de IRPF de 1.400 millones ,Expansión,NO,0.9999727010726928
Un muerto en un accidente múltiple de cuatro vehículos en Villaviciosa de Odón ,El Mundo,NO,0.9999716281890868
Unas maniobras en el Pirineo acaban con nueve militares atendidos por congelaciones e hipotermia ,Heraldo.es,NO,0.9999042749404908
Sánchez impulsa la candidatura de Illa en Catalunya y afirma que no hay nada más antipatriota que defraudar a Hacienda ,elDiario.es,NO,0.9993615746498108
"La Aemet avisa de un bajada de las temperaturas excepto en estas zonas, con hasta 30 grados ",La Vanguardia,NO,0.9999613761901855
Detenido un matrimonio por agredir a una médica de Urgencias en Puertollano ,elDiario.es,NO,0.9999661445617676
Aragonès aborda su propuesta de financiación singular para Catalunya ,El Periódico,NO,0.9999676942825316
"Últimas noticias de la actualidad política, en directo | Feijóo amenaza con una investigación parlamentaria a la esposa de Sánchez ",EL PAÍS,SI,0.9913685917854308
Vecinas de la casa de Toledo en el que han aparecido cuatro muertos: Notamos un olor espeluznante ,Telecinco,NO,0.8440560698509216
La Cremà pone punto final a unas Fallas con cerca de 1 millón de visitantes y debates abiertos ,La Vanguardia,NO,0.9999691247940063
"La taberna Garibaldi de Pablo Iglesias abre sus puertas con 'txacoli', con 'c', y cerveza de Bilbao ",El Correo,NO,0.9788580536842346
La sucia y repugnante campaña contra Ayuso es para que no hablemos de la corrupción sistémica del PSOE ,Libertad Digital,SI,0.9999072551727296
Las constantes polémicas en torno a García Ortiz desatan la preocupación en la cúpula de la Fiscalía ,El Mundo,NO,0.9916679263114928
A 90 kms/h y sin huellas de frenada: el conductor del camión asegura que no vio el control ,El Mundo,NO,0.999705135822296
¿Lluvias de sangre en Semana Santa? La AEMET vuelve con malas noticias ,Okdiario,NO,0.7927046418190002
"Crimen de Almería: las dos hermanas, de 2 y 4 años, fueron intoxicadas con pesticida ",Telecinco,NO,0.9999544620513916
"Estrella Galán, directora general de CEAR, será la número 1 de Sumar para las elecciones europeas ",elDiario.es,NO,0.999971866607666
Tensión en las cárceles catalanas | Opinión ,EL PAÍS,NO,0.9999674558639526
Los comuns tumbarán los presupuestos de Barcelona y obligarán a Collboni a someterse a una cuestión de confianza ,elDiario.es,SI,0.5126306414604187
¿Y si ya tuvieran al candidato? ,El Mundo,SI,0.9998670816421508
Sumar crea un grupo interno para pactar una posición sobre la prostitución ante el intento del PSOE de desestabilizarles ,El Mundo,SI,0.9216387271881104
Hermandades y cofradías de la Semana Santa de Sevilla ,Diario de Sevilla,NO,0.999914050102234
La mascletà del Día de San José revienta cristales del Ayuntamiento de Valencia y apaga la señal de algunas televisiones ,El Mundo,SI,0.995093584060669
"Escaños en Blanco, PUM+J y Ongi Etorri se presentan a las elecciones: listas completas ",Gasteiz Hoy,NO,0.9999688863754272
"Un hombre confiesa el asesinato de su pareja, de 25 años, en un pueblo de A Coruña ",EL PAÍS,NO,0.9999685287475586
Salamanca se queda fuera de los nuevos trenes 'low cost' de alta velocidad de Castilla y León ,www.lagacetadesalamanca.es,NO,0.9999700784683228
Escif indulta los cuatro ninots de los migrantes de la valla de la mascletà ,Las Provincias,NO,0.9999698400497437
Goia: No hay ningún plan de recalificación de nada en Arbaizenea ,Noticias de Gipuzkoa,NO,0.9999606609344482
"Sesión de control al Gobierno en el Congreso, en directo: Sánchez responde a Feijóo y Óscar Puente comparece por el caso Koldo ",ABC.es,NO,0.9999197721481324
Las claves de la batalla de Iberdrola contra Repsol: del pulso por el relato ecológico europeo a la guerra comercial de la luz en España ,El Mundo,SI,0.9995538592338562
Calendario laboral 2024: ¿dónde es festivo el 19 de marzo? ,La Razón,NO,0.999833345413208
El Gobierno de Aragón y el Ayuntamiento de Zaragoza construirán 1.000 viviendas públicas con una inversión de 120 millones de euros ,El Mundo,NO,0.9999685287475586
"Constituido el nuevo Parlamento gallego, con mayoría del PP y primer pacto BNG-PSOE ",El Mundo,NO,0.9999667406082152
Nueva alerta por la presencia de hepatitis A en fresas ,El Comercio: Diario de Asturias,NO,0.999968647956848
Cataluña: fibra sensible de la política nacional ,Blogs El Confidencial,SI,0.9991891980171204
Huelga de los trabajadores de Euskotren en Gipuzkoa: «No puede ser habitual que nos peguen o quieran tirarnos a las vías» ,El Diario Vasco,SI,0.9028921723365784
Los salarios españoles crecen más que los europeos ,EL PAÍS,NO,0.9999651908874512
Esperanza Aguirre asegura que apoyó el Campus de la Justicia de Madrid porque pensaron que iba a ser a coste cero ,EL PAÍS,SI,0.9911413192749025
"José Eirín, culpable de asesinato por matar con su coche a Jéssica Méndez ",La Voz de Galicia,NO,0.9999594688415528
Despiporre con las últimas informaciones sobre el novio de Ayuso: Tiene un Maserati y un Porsche pero empezó ... ,Público,SI,0.99989116191864
La Comunidad de Madrid se reunirá con el Gobierno por la ley Trans «para tratar de evitar un nuevo ataque contra Ayuso» ,ABC.es,SI,0.9947985410690308
Así son las viviendas de alquiler asequible en el ecobarrio de Puente de Vallecas ,La Razón,NO,0.999921441078186
El abogado de Antonio Tejado pide su libertad: “No existen motivos para mantener la prisión provisional” ,AS,NO,0.9999032020568848
"El Parlamento Europeo, contra la inmersión lingüística ",El Mundo,SI,0.995027720928192
Albares vuelve a fracasar en su intento de hacer oficial el catalán en la Unión Europea ,ABC.es,NO,0.9999444484710692
En libertad provisional los siete agricultores investigados por el intento de asalto al Parlamento de Navarra ,Diario de Noticias de Navarra,NO,0.9999738931655884
Felipe VI visita por sorpresa a la princesa Leonor en Zaragoza: comparten mesa y menú ,El Comercio: Diario de Asturias,NO,0.6146088242530823
La Comunidad de Madrid acusa a la ministra de Vivienda de «difundir bulos contra Ayuso» ,La Razón,NO,0.9999624490737916
Alimentaria & Hostelco: soluciones innovadoras para una dieta más saludable ,El Periódico,SI,0.9996110796928406
El Gobierno destina más de 25 millones a Galicia para la rehabilitación de viviendas ,La Voz de Galicia,NO,0.9999723434448242
El debate | ¿Hay que intervenir el mercado del alquiler? ,EL PAÍS,NO,0.9999346733093262
España ha perdido casi un 20% de los gorriones desde 1998 ,La Vanguardia,NO,0.9998977184295654
La Mesa para el Desarrollo Renovable convoca de urgencia a Xunta y Gobierno por el parón eólico ,Expansión,NO,0.9999637603759766
NODDO y Centros Tecnológicos de Castilla y León impulsan la innovación en el Foro Transfiere 2024 ,La Razón,NO,0.9999716281890868
ALMORADI I Hallan el cuerpo del menor desaparecido cuando se bañaba en el río Segura en Almoradí ,INFORMACIÓN,NO,0.9999587535858154
"Van un mejicano, una holandesa, una suiza y dice el búlgaro… ",Libertad Digital,NO,0.998467981815338
Así funcionará el defensor de los clientes financieros: resoluciones vinculantes y multas de hasta dos millones ,La Voz de Galicia,NO,0.9999723434448242
El súper agente especial de la Policía Local de Málaga: un perro robot que 'detiene' a los que usan patinetes por el Centro ,Málaga Hoy,SI,0.999466598033905
Fallece un hombre de 59 años tras electrocutarse en una papelería de Tetuán (Madrid) ,ABC.es,NO,0.9999583959579468
Sumar pide al Gobierno que prohíba la compra de vivienda a los extranjeros y el PSOE se opone ,EL PAÍS,NO,0.9999536275863647
Quinto día sin gas en muchos hogares y negocios del centro de Málaga: Las pérdidas son considerables ,Málaga Hoy,NO,0.9999717473983764
¿A quién ampara el Colegio de Abogados de Madrid? ,EL PAÍS,SI,0.7275092601776123
Semana Santa 2024: Las procesiones de los municipios de Madrid que no te puedes perder ,Telemadrid,NO,0.9999297857284546
"El secretario judicial del tribunal franquista que condenó a muerte a Miguel Hernández, sin derecho al olvido ",El Salto,NO,0.9999336004257202
Euskadi se consolida en el podio de las regiones que más patentes solicitan a Europa ,El Diario Vasco,NO,0.999968409538269
La inconmensurable reprimenda de Ana Terradillos a los políticos: «¡No dan la talla!» ,ABC.es,SI,0.9998724460601808
Los peritos de las aseguradoras entran este jueves al edificio incendiado en València ,Valencia Plaza,NO,0.9999741315841676
PSOE y PP arrastran sus descalificativos al Senado y se acusan mutuamente de corrupción política ,Las Provincias,NO,0.9999659061431884
¿Torrija clásica o moderna? Estas son las que hay que probar este año ,El Periódico,SI,0.9999499320983888
El invento español que extrae agua de la niebla y cualquiera puede montar en casa ,El Independiente,SI,0.999920129776001
La Comunidad de Madrid prepara una subida en los precios del transporte público después de dos años de descuentos ,Somos Madrid,NO,0.9999710321426392
La Aemet avisa de la llegada de calima a España en los días previos a Semana Santa: lluvias de barro en estas zonas ,ABC.es,NO,0.999959111213684
Absuelto un hombre acusado de violar a una menor a la que conoció en un gimnasio de Zaragoza ,Heraldo.es,SI,0.9999265670776368
"Terrorismo, guerras, espionaje extranjero: Seguridad Nacional detecta un incremento de amenazas para España ",El Periódico,NO,0.9999722242355348
"Olor a humo en Zaragoza: una 'app' y puro olfato, así resolvieron los bomberos la crisis ",Heraldo.es,NO,0.9994187355041504
La última previsión del tiempo de la AEMET para Semana Santa viene con sorpresas ,La Razón,SI,0.9998598098754884
"El padre de Neymar y una devolución de Hacienda, las opciones de Dani Alves para pagar la fianza y salir ya en libertad ",EL PAÍS,NO,0.9999468326568604
"Cientos de manifestantes irrumpen en Génova, frente a la sede del PP, exigiendo la dimisión de Ayuso ",Somos Madrid,NO,0.9999674558639526
Page se planta contra la financiación singular de Pere Aragonès y pide a Sánchez que le frene ,El Digital CLM,NO,0.9992169141769408
"BOLETÍN | La información y lo desagradable - Al día, boletín y podcast de actualidad ",elDiario.es,NO,0.9999643564224244
Joven desaparecido en Logroño: Decepción tras una ola de empatía ,La Rioja,NO,0.9999566078186036
Despiden con aplausos a los guardias civiles atropellados en Sevilla ,ABC.es,NO,0.9999712705612184
Un estudio sitúa a un pueblo de Asturias entre los más felices de España ,El Comercio: Diario de Asturias,NO,0.9999402761459352
El dolor de la madre de las dos niñas asesinadas en Almería por su padre llegando a la misa - Vamos a ver ,Telecinco,NO,0.813951849937439
"Los DNI del barrio de Salamanca, el objetivo de la mafia de los carteristas: los utilizaban para pedir préstamos ",El Mundo,NO,0.9958525896072388
El Ayuntamiento reabre de forma permanente el Frontón Beti Jai ,Diario del Ayuntamiento de Madrid,NO,0.999951958656311
El gato por liebre de Pablo Iglesias ,La Vanguardia,SI,0.9999706745147704
El PP reclama a la OCI el expediente sobre la denuncia archivada contra Sánchez que filtró el PSOE ,Libertad Digital,SI,0.7938339114189148
Mónica García aboga por comenzar a reducir las guardias médicas de 24 a 17 horas ,RTVE,NO,0.9999679327011108
"Andrea, la víctima del crimen machista, llegó a Ribeira hace más de una década para reunirse con su madre ",La Voz de Galicia,NO,0.9997963309288024
Los datos del INE desmontan el cálculo de fijos discontinuos inactivos de Yolanda Díaz ,El Mundo,SI,0.5262569189071655
"Bildu se dispara en Álava y podría sumar hasta 9 escaños y superaría al PNV en Euskadi, según EiTB ",El Mundo,NO,0.9999603033065796
El Govern admite por primera vez que habrá dimisiones en Justícia ,La Vanguardia,NO,0.9999645948410034
Un Gobierno descompuesto por Begoña Gómez pone a Ayuso en el patíbulo ,Libertad Digital,NO,0.9903427362442015
El Congreso se lanza a destapar nuevos ‘casos Koldo’ con Díaz Ayuso en la diana ,Infobae España,NO,0.9023594856262208
Los comunes arrastran también a Collboni a la inestabilidad presupuestaria ,ABC.es,SI,0.9901083707809448
Las autopsias confirman la muerte por intoxicación de monóxido de carbono de los cuatro cadáveres aparecidos e ,La Razón,NO,0.9998447895050048
Sumar crea un grupo interno para pactar una posición sobre la prostitución ante el intento del PSOE de desestabilizarles ,El Mundo,SI,0.9216387271881104
Un policía de Barakaldo dispara y hiere de gravedad a un hombre que les atacó con un cuchillo al desalojar un túnel ,El Correo,NO,0.9999549388885498
Un grupo de letrados acusa al Colegio de Abogados de Madrid de “defender los intereses políticos” de Ayuso ,EL PAÍS,NO,0.966068685054779
"Las procesiones más andaluzas de la Semana Santa de Zaragoza: saetas, costaleros y pétalos ",Heraldo.es,NO,0.999868631362915
Amyts denuncia a Inspección de Trabajo la situación “dramática” de un ambulatorio de Pinto: un único médico para todos ,EL PAÍS,SI,0.9999387264251708
Adelante logra que el Parlamento andaluz lleve al Congreso una iniciativa para que las gafas de menores sean... ,Público,NO,0.9999285936355592
Los inquilinos tendrán que denunciar las irregularidades en el límite de los alquileres en Catalunya ,El Periódico,NO,0.9999620914459229
«Cada vez más jóvenes ven natural dejarse tocar a cambio de regalos. Razón: la pornografía» ,ABC.es,SI,0.9997562766075134
El Gobierno deniega la aplicación del descuento de residente a los vuelos charter desde Mallorca para la Copa ,elDiario.es,NO,0.9999727010726928
El Gobierno se aferra a la economía en su momento de mayor debilidad política: Va como un auténtico tiro ,El Mundo,NO,0.9794148802757264
"Hallan muerto a un hombre con signos de asfixia en Manises, Valencia ",Telecinco,NO,0.999971866607666
La AN deniega al asesino de Nagore Laffage el olvido digital al primar el derecho a recibir información ,La Razón,NO,0.9999719858169556
El tiempo para la Semana Santa de Málaga 2024: estas son las previsiones día a día ,ABC.es,NO,0.9999150037765504
Metro de Sevilla amplía el horario y ofrece un 75 % más de plazas en Semana Santa ,La Vanguardia,NO,0.999968409538269
Ya está disponible en la app de ABC el programa de la Semana Santa de Sevilla 2024: toda la información en tiempo real ,ABC.es,NO,0.8774497509002686
Aragón exhibe su músculo investigador e innovador con dieciséis proyectos en el Foro Transfiere ,Heraldo.es,NO,0.99997079372406
El peor tramo de carretera de España está en la A-6 en Lugo ,Faro de Vigo,NO,0.9999258518218994
Muere en el HUCA el conductor que chocó contra un camión en Gijón ,La Nueva España,NO,0.9999732971191406
Cristina García Rodero: “La fotografía es hablar con gente de todo el mundo sin palabras” ,EL PAÍS,NO,0.9999065399169922
"Marqués de Lema, 7, la finca más conflictiva de España: coches emparedados, butrones y cuotas de más de 800 euros ",El Mundo,NO,0.9966816306114196
Repsol explora unirse al fondo danés CIP para producir hidrógeno en España pese al choque fiscal con el Gobierno ,elEconomista,NO,0.9999722242355348
El timo de los 'me gusta' arrasa WhatsApp: Hay víctimas que han perdido 18.000 euros en 48 horas ,elDiario.es,SI,0.9999407529830932
Un error en la venta de Ouigo da lugar a un tren 'fantasma' a Madrid ,El Norte de Castilla,NO,0.9998408555984496
La Ley de Memoria Democrática permite la exhumación de 4.500 cuerpos de víctimas de la Guerra Civil y el... ,Público,NO,0.9999668598175048
Qué son los gastos deducibles en la renta 2023: cómo afectan al resultado final ,Onda Cero,NO,0.9999207258224488
"Abren juicio oral contra Francisco Serrano, ex líder andaluz de Vox, al que piden una fianza de 3,3 millones ",El Mundo,NO,0.9999728202819824
Consulta la lista de candidatos por Gipuzkoa para las elecciones autonómicas del 21 de abril ,El Diario Vasco,NO,0.9999687671661376
Cierra y sale en alquiler un histórico mercado de barrio del centro de Zaragoza ,Heraldo.es,NO,0.9995794892311096
Pablo Salazar: Contradicciones de la izquierda ,Las Provincias,NO,0.9999542236328124
Ayuso usa el posible fraude de seis agresores que han cambiado de sexo para justificar sus recortes a la ley... ,Público,SI,0.788139820098877
¿Dónde están los quesos nacionales? ,El Periódico,SI,0.9999556541442872
El tráfico de mercancías en Valenciaport crece un 10% en lo que va de 2024 ,La Vanguardia,NO,0.999970316886902
Sindicatos reclaman este miércoles en Pontejos la recuperación de las 35H laborales para empleados públicos de Madrid ,La Vanguardia,NO,0.9999455213546752
El Gobierno aprueba una línea de ayudas que permitirá ahorrarse el 50% de una reforma de vivienda ,El Independiente,NO,0.9999600648880004
La desinformación se sitúa como el mayor riesgo para la seguridad nacional ,La Vanguardia,NO,0.999942421913147
El Buen Fin logra la excelencia artística con el nuevo misterio del crucificado ,Diario de Sevilla,NO,0.9998432397842408
‘Brujerías Sonoras’ reparte el orden y el lugar de los conciertos de su primera edición ,Lanza Digital,NO,0.9999622106552124
Así son las procesiones de la Semana Santa de Málaga ,Málaga Hoy,NO,0.9999402761459352
"La Comunidad de Madrid exige vivir en la región para sacarse el carné de biblioteca, en contra de las normas internacionales ",EL PAÍS,NO,0.9995120763778688
Invasión de calima en España y lluvia de barro: no laves el coche ,Eltiempo.es,NO,0.99990975856781
¿Va a llover hoy en Zaragoza?: la previsión del tiempo por horas ,Heraldo.es,NO,0.9999370574951172
Euskadi se consolida en el podio de las regiones que más patentes solicitan a Europa ,El Diario Vasco,NO,0.999968409538269
Tres minutos demoledores de Aimar Bretos sobre Esperanza Aguirre y la Ciudad de la Justicia: Los buenos... ,Público,SI,0.9997748732566832
El PP y Vox preparan una ley de Concordia para sustituir a la de Memoria Democrática ,Valencia Plaza,SI,0.6718571782112122
Los ricos se quedan sin casas para comprar en Madrid: solo hay 35 en el barrio Salamanca ,elEconomista,NO,0.9998090863227844
Defensa adjudica a la firma israelí Rafael un contrato de guías láser para aviones de combate por 207 millones ,infoLibre,NO,0.999970316886902
"Juan Carlos Girauta, número 3 en la lista de Vox a las elecciones europeas ",elDiario.es,NO,0.9999719858169556
"El padre de Neymar y una devolución de Hacienda, las opciones de Dani Alves para pagar la fianza y salir ya en libertad ",EL PAÍS,NO,0.9999468326568604
Primer fin de semana de Semana Santa con lluvia en estas zonas ,Eltiempo.es,NO,0.9999520778656006
"La Policía descarta la muerte violenta del joven de Logroño, que tenía su cartera y móvil ",ABC.es,NO,0.9999313354492188
Ayuso asume el bulo contra periodistas de EL PAÍS después de que el PP apoye una declaración por la libertad de prensa ,EL PAÍS,SI,0.975202739238739
"El PSC volverá a ganar las elecciones autonómicas, según el CIS catalán ",EL PAÍS,NO,0.9999406337738036
Repsol acusa a Iberdrola de «no estar acostumbrada a competir» tras la denuncia por captar clientes ,El Correo,NO,0.9999709129333496
"Últimas noticias de la actualidad política, en directo | Sumar presenta una proposición de ley para la creación de una oficina de prevención de la corrupción ",EL PAÍS,NO,0.9999573230743408
El vecino atrincherado en Las Gabias se niega a salir tras hablar con el negociador ,Ideal,NO,0.9999293088912964
Portal de Noticias del Gobierno de Canarias ,Gobierno de Canarias,NO,0.9999555349349976
EITB Focus 21 de marzo de 2024: Primera victoria de EH Bildu en Álava ,EITB,NO,0.9999685287475586
"Montero saca la tijera y recorta de una tacada el 40% de las subvenciones del Estado para bajar el déficit al 3,7% ",ABC.es,NO,0.99995756149292
El PP denuncia irregularidades en la resolución de la Oficina de Conflicto de Intereses ,ABC.es,NO,0.8613852262496948
Altri defiende su plan industrial frente a la preocupación vecinal en los municipios afectados ,La Voz de Galicia,NO,0.999972939491272
Los presupuestos de Barcelona llegan a su última votación sin mayoría a la vista ,El Periódico,NO,0.9999687671661376
Montero recurre a la ambigüedad para no descartar que Cataluña pueda recaudar sus propios impuestos ,El Mundo,NO,0.9977587461471558
Consulta si te ha tocado estar en una mesa electoral en San Sebastián ,El Diario Vasco,NO,0.9999531507492064
Fotos: los peritos entran en el edificio incendiado en Campanar ,Las Provincias,NO,0.9999622106552124
Ayuso: Llevo viviendo 20 años de alquiler. Yo no tengo ningún piso ,elDiario.es,NO,0.988575279712677
Eduardo Zaplana en el banquillo por el caso Erial ,Sport,NO,0.9999701976776124
El primer ‘revés’ del bar de Pablo Iglesias con las reservas ,AS,SI,0.9999648332595824
La Audiencia Nacional niega el derecho al olvido al hombre que mató a Nagore Laffage en los Sanfermines de 2008 ,EL PAÍS,NO,0.9999700784683228
La dirección de Cs desautoriza a su líder en Cataluña: Tiene que dejar de mirarse el ombligo ,El Mundo,NO,0.9999607801437378
VÍDEO | Una tormenta con 'bolas' de granizo 'anuncia' la llegada de la primavera a Salamanca ,Salamanca24horas.com,NO,0.9997084736824036
Ouigo responde a las advertencias de Óscar Puente: Es la primera vez que nos critican por poner precios bajos ,El Mundo,NO,0.99996018409729
"«Cerramos un triste capítulo», señala el portavoz de la familia de Fernando Zamora ",Hoy.es,NO,0.999952793121338
El abogado general de la UE opina que el acuerdo de pesca con Marruecos es ilegal por incluir el Sáhara... ,Público,SI,0.9753232598304749
Los actos de repulsa por el crimen machista de Ribeira se suceden en toda Galicia ,La Voz de Galicia,NO,0.9999512434005736
Cientos de personas se concentran ante la sede del PP en Madrid para pedir la dimisión de Ayuso ,Público,SI,0.6515319347381592
Así ha sido la espectacular voladura de la chimenea de la Central Térmica de Carboneras ,Diario de Almería,NO,0.9990955591201782
La Policía investiga el asesinato de un hombre en Manises ,Las Provincias,NO,0.999970555305481
Un estudio sitúa a un pueblo de Asturias entre los más felices de España ,El Comercio: Diario de Asturias,NO,0.9999402761459352
"Puigdemont comparece para desvelar si se presenta a las elecciones catalanas, última hora en directo ",La Vanguardia,NO,0.9999568462371826
"García Ortiz, acorralado: el ataque a Ayuso puede tumbar al fiscal de Sánchez ",Libertad Digital,NO,0.9998880624771118
Tiroteo en Zizur Mayor: El detenido en Zizur efectuó entre 4 y 6 disparos y el herido se encuentra estable ,Diario de Navarra,NO,0.9999706745147704
Comandante de la Guardia Civil anuncia que el conductor del camión de la AP-4 ha sido detenido ,El Comercio: Diario de Asturias,NO,0.999971866607666
Andrés Montero: El tocomocho de la amnistía ,El Correo,NO,0.9915897250175476
La ministra de Sanidad apuesta por comenzar reduciendo las guardias médicas de 24 a 17 horas ,La Voz de Galicia,NO,0.9999722242355348
Tres detenidos en Barakaldo por un tiroteo bajo el puente de Rontegi ,Deia,NO,0.9999719858169556
La policía busca a familiares de los fallecidos por intoxicación en Toledo: las víctimas vivían en habitaciones subarrendadas ,Noticias CMM,SI,0.9615570306777954
"Por qué el novio de Ayuso encendió las alarmas de la inspectora M.: “historias rocambolescas”, cuatro colaboradores y facturas sin justificar ",EL PAÍS,SI,0.999969720840454
"El preso que mató a la cocinera de Mas d’Enric presentaba un riesgo bajo de reincidencia, según Justicia ",La Vanguardia,NO,0.999950647354126
PP y Vox presentan una nueva ley para una reforma total de À Punt ,Levante-EMV,NO,0.9999346733093262
Teresa Ribera anuncia la creación de la 'Carta de la industria eólica española' ,El Periodico de la Energía,NO,0.999948501586914
"Guía del Sábado de Pasión en Córdoba: hermandades, itinerarios y horarios ",Diario Córdoba,NO,0.9999599456787108
Natalia Chueca: El Eifolk es bonito pero ya lo hemos tenido durante muchos años ,El Periódico de Aragón,SI,0.9998958110809326
"Lo que debes saber sobre los límites a las rentas, ya en vigor en Cataluña ",idealista/news,NO,0.9999393224716188
Horarios y recorridos de la Semana Santa de Sevilla 2024 ,Diario de Sevilla,NO,0.9999610185623168
El afloramiento de la economía sumergida elevó en 12.000 millones los ingresos por IVA desde 2022 ,EL PAÍS,NO,0.9999449253082277
Cortes y desvíos de tráfico previstos durante la Semana Santa de Málaga ,Diario Sur,NO,0.9999688863754272
Sumar crea un grupo interno para pactar una posición sobre la prostitución ante el intento del PSOE de desestabilizarles ,El Mundo,SI,0.9216387271881104
Las declaraciones por IRPF alcanzan números récord en Canarias por el auge del empleo ,La Provincia - Diario de Las Palmas,NO,0.9999721050262452
Feijóo respalda a Rodríguez sobre el bulo contra periodistas mientras Sánchez considera “extremadamente graves” las amenazas ,EL PAÍS,NO,0.9999556541442872
Aprobadas las listas definitivas OEP Concurso de Enfermeras SAS ,Noticias sobre sanidad y enfermería. Satse Andalucía,NO,0.999958038330078
"Almeida endeudó al Ayuntamiento de Madrid en 48 millones de euros más durante 2023, pese a registrar superávit ",Somos Madrid,NO,0.9999358654022216
Vuelve el frontón Beti Jai: la cancha de la 'fiesta' del XIX renace de su ruina ,ABC.es,NO,0.999958038330078
«Cada vez más jóvenes ven natural dejarse tocar a cambio de regalos. Razón: la pornografía» ,ABC.es,SI,0.9997562766075134
Bolaños limita el impacto de una candidatura de Puigdemont y recuerda que está vigente su orden de detención ,El Periódico,NO,0.999946117401123
Los datos del INE desmontan el cálculo de fijos discontinuos inactivos de Yolanda Díaz ,El Mundo,SI,0.5262569189071655
¿Quién tiene derecho a contar el Holocausto? Una obra de ficción reactiva el debate en España ,EL PAÍS,NO,0.8698309659957886
