id,titulo,fuente,cb,score,fec_creacion
10359,'La sociedad de la nieve’ arrasa en los Premios Platino 2024,RTVE,NO,0.9999276399612428,2024-04-25 07:45:25.131806
10360,La princesa de los Países Bajos fue acogida en España tras ser amenazada por la mafia,RTVE,NO,0.9980663657188416,2024-04-25 07:45:25.131806
10361,Los mapas de la semana 112ª de la guerra en Ucrania,RTVE,NO,0.999934196472168,2024-04-25 07:45:25.131806
10362,La mayoría de las 473 plazas vacantes de MIR son de médico de familia,RTVE,NO,0.9979664087295532,2024-04-25 07:45:25.131806
10363,"Sabina, Unamuno, Alberti y otros legados del Instituto Cervantes",RTVE,NO,0.9990602135658264,2024-04-25 07:45:25.131806
10364,"El Rey del Cachopo reconoce en una carta, por primera vez, el asesinato de Heidi Paz",RTVE,NO,0.7174911499023438,2024-04-25 07:45:25.131806
10365,"Las reinas Máxima y Letizia, unidas en favor de la salud mental",RTVE,NO,0.9997177720069884,2024-04-25 07:45:25.131806
10366,Bruselas investiga los riesgos de la nueva 'app' de TikTok en España que paga a los usuarios por ver vídeos,RTVE,NO,0.9999680519104004,2024-04-25 07:45:25.131806
10367,IA y fotografía espectral para estudiar los manuscritos de Lópe de Vega,RTVE,NO,0.9990087747573853,2024-04-25 07:45:25.131806
10368,Fraude: la DGT no manda este SMS para que pagues una multa,RTVE,SI,0.9359180331230164,2024-04-25 07:45:25.131806
10369,Elecciones vascas 2024: Bildu se impulsa donde más se habla euskera,RTVE,NO,0.9999656677246094,2024-04-25 07:45:25.131806
10370,"La mitad de los españoles recorta gastos en comida, energía y salud",RTVE,NO,0.999971866607666,2024-04-25 07:45:25.131806
10371,"Fentanilo: desolación, desamparo y muerte en San Francisco",RTVE,NO,0.999969244003296,2024-04-25 07:45:25.131806
10372,"RTVE patrula la 'Línea azul', la frontera entre Líbano e Israel",RTVE,NO,0.9999721050262452,2024-04-25 07:45:25.131806
10373,El Constitucional tumba el recurso del Gobierno contra la ley gallega del litoral,RTVE,NO,0.9999624490737916,2024-04-25 07:45:25.131806
10374,Defensa activa la repatriación del vasco enfermo en Tailandia,RTVE,NO,0.9999704360961914,2024-04-25 07:45:25.131806
10375,Irán exhibe su arsenal militar en plena crisis con Israel: 'Si hubiéramos querido ya no existirían',RTVE,NO,0.9999673366546632,2024-04-25 07:45:25.131806
10376,Illa niega que Sanidad comprara mascarillas a la trama 'Koldo',RTVE,NO,0.994779109954834,2024-04-25 07:45:25.131806
10377,El presidente de Guatemala se reduce el salario un 25%,RTVE,NO,0.9999679327011108,2024-04-25 07:45:25.131806
10378,Interrumpen a Von der Leyen y la acusan de tener 'sangre de niños palestinos' en sus manos,RTVE,NO,0.994494616985321,2024-04-25 07:45:25.131806
10379,Noboa decreta un nuevo estado de excepción en Ecuador de 60 días,RTVE,NO,0.99997079372406,2024-04-25 07:45:25.131806
10380,Las universidades de Argentina protestan contra los recortes,RTVE,NO,0.9999711513519288,2024-04-25 07:45:25.131806
10381,EE.UU. veta a Palestina como Estado de pleno derecho en la ONU,RTVE,NO,0.999970555305481,2024-04-25 07:45:25.131806
10382,Los países europeos del sur piden mayor esfuerzo en inmigración,RTVE,NO,0.999969720840454,2024-04-25 07:45:25.131806
10383,Un hombre se quema a lo bonzo durante el juicio contra Donald Trump,RTVE,SI,0.9999144077301024,2024-04-25 07:45:25.131806
10384,El síndrome del trabajador quemado: qué es y principales efectos,RTVE,SI,0.980122208595276,2024-04-25 07:45:25.131806
10385,Reino Unido aprueba la ley para deportar migrantes a Ruanda,RTVE,NO,0.9999717473983764,2024-04-25 07:45:25.131806
10386,Recomendaciones Día del Libro: El poder del viaje y la profundidad,RTVE,NO,0.9977465271949768,2024-04-25 07:45:25.131806
10387,Vicente Vallés sobre las opciones de Sánchez: 'Quién sabe si convocará elecciones',Antena 3 Noticias,NO,0.9997162222862244,2024-04-25 07:45:25.131806
10388,Cárcel para el influencer Maxim Lyutyi por dejar morir de hambre a su bebé recién nacido al 'alimentarle,Antena 3 Noticias,NO,0.999941110610962,2024-04-25 07:45:25.131806
10389,Roberto Brasero te cuenta la manera en la que podría llover este fin de semana,Antena 3 Noticias,SI,0.9999563694000244,2024-04-25 07:45:25.131806
10390,El mensaje de uno de los rehenes de Hamás: 'Cada día nos ignoráis más... Llevadnos a casa inmediatamente&,Antena 3 Noticias,NO,0.9988468885421752,2024-04-25 07:45:25.131806
10391,"Un niño encuentra los cadáveres de cinco miembros de una familia, entre ellos dos menores: 'Todos muriero",Antena 3 Noticias,NO,0.9999382495880128,2024-04-25 07:45:25.131806
10392,Previsión El Tiempo | Roberto Brasero avisa del frío ártico que predominará esta semana,Antena 3 Noticias,NO,0.9999624490737916,2024-04-25 07:45:25.131806
10393,Euromillones: Resultado de hoy martes 23 de abril de 2024,Antena 3 Noticias,NO,0.999970316886902,2024-04-25 07:45:25.131806
10394,Salvador Illa niega tajantemente su implicación en el 'caso Koldo': 'El Ministerio de Sanidad com,Antena 3 Noticias,NO,0.999936819076538,2024-04-25 07:45:25.131806
10395,Muere una turista de 31 años al caer al cráter de un volcán mientras se hacía un 'selfie',Antena 3 Noticias,NO,0.9997568726539612,2024-04-25 07:45:25.131806
10396,"'Este miércoles suben las temperaturas', Mercedes Martín avanza el tiempo",Antena 3 Noticias,NO,0.9999547004699708,2024-04-25 07:45:25.131806
10397,Líridas abril 2024: ¿Hasta cuánto son y cómo ver esta lluvia de estrellas?,Antena 3 Noticias,SI,0.9998916387557985,2024-04-25 07:45:25.131806
10398,Así son los blindados Bradley que enviará EEUU a Ucrania para combatir contra Rusia,Antena 3 Noticias,NO,0.9999254941940308,2024-04-25 07:45:25.131806
10399,VÍDEO: El singular enfado de Josep Borrell al ser interrumpido en la Eurocámara,Antena 3 Noticias,NO,0.852546215057373,2024-04-25 07:45:25.131806
10400,Hallan una posible solución contra el daño al corazón que produce la medicación contra el cáncer,Antena 3 Noticias,NO,0.9996633529663086,2024-04-25 07:45:25.131806
10401,Desahuciada tras 40 años viviendo en un piso de protección oficial,Antena 3 Noticias,NO,0.99984872341156,2024-04-25 07:45:25.131806
10402,Vídeo | Un hombre captura a un cocodrilo de grandes dimensiones con sus propias manos en plena calle,Antena 3 Noticias,NO,0.9997960925102234,2024-04-25 07:45:25.131806
10403,"La historia de Zoe, una niña con una enfermedad rara que hace pulseras de colores",Antena 3 Noticias,SI,0.9999667406082152,2024-04-25 07:45:25.131806
10404,Crean una vacuna universal para la gripe eficaz ante cualquier cepa con una sola dosis,Antena 3 Noticias,NO,0.9998879432678224,2024-04-25 07:45:25.131806
10405,"Este es el ancestral alimento que acabará con el hambre en el mundo, según Bill Gates",Antena 3 Noticias,SI,0.999739110469818,2024-04-25 07:45:25.131806
10406,Todos los candidatos de las elecciones catalanas 2024,Antena 3 Noticias,NO,0.9990226030349731,2024-04-25 07:45:25.131806
10407,El famoso músico que será el primer pasajero de un coche volador,Antena 3 Noticias,SI,0.9996728897094728,2024-04-25 07:45:25.131806
10408,Ingresa hasta en tres ocasiones en la UCI con solo cinco años por ingerir magdalenas con cannabis,Antena 3 Noticias,NO,0.8916814923286438,2024-04-25 07:45:25.131806
10409,Un túnel submarino de 1800 kilómetros: el reto de la ingeniería que conectaría la India con Emiratos Árabes,Antena 3 Noticias,NO,0.9999598264694214,2024-04-25 07:45:25.131806
10410,Descubren características del VIH compatibles con su curación,Antena 3 Noticias,SI,0.6895411014556885,2024-04-25 07:45:25.131806
10411,Resultado Lotería Primitiva: Comprobar número hoy sábado 20 de abril de 2024,Antena 3 Noticias,NO,0.9999537467956544,2024-04-25 07:45:25.131806
10412,Puigdemont presenta a sus candidatos para las elecciones europeas con Toni Comín como cabeza de lista,Antena 3 Noticias,NO,0.9999659061431884,2024-04-25 07:45:25.131806
10413,Alec Baldwin 'golpea' el teléfono de una mujer que le pedía decir 'Palestina Libre',Antena 3 Noticias,SI,0.9999382495880128,2024-04-25 07:45:25.131806
10414,Varios heridos tras la fuga de caballos del Ejército que galopaban sin control por Londres,Antena 3 Noticias,NO,0.9999650716781616,2024-04-25 07:45:25.131806
10415,Fotografía de riesgo: una joven al límite para sacarse una foto en Vigo,Antena 3 Noticias,NO,0.8177480697631836,2024-04-25 07:45:25.131806
10416,Hacienda devuelve a los pensionistas el dinero pagado de más en el IRPF de estos años por mutualidades,Antena 3 Noticias,NO,0.9999680519104004,2024-04-25 07:45:25.131806
10417,Bonoloto: Resultado del sorteo de hoy martes 23 de abril de 2024,Antena 3 Noticias,NO,0.999968647956848,2024-04-25 07:45:25.131806
10418,Un desajuste judicial podría haber facilitado la fuga del líder mafioso Karim Bouyakhrichan,Antena 3 Noticias,NO,0.9989117383956908,2024-04-25 07:45:25.131806
10419,Video | Rescatan con vida a un bebé del interior de una fosa séptica en El Salvador tras oír su llanto,Antena 3 Noticias,NO,0.9999518394470216,2024-04-25 07:45:25.131806
10420,Se derrumban dos edificios tras los dos terremotos de más de 6 grados de magnitud en Taiwán,Antena 3 Noticias,NO,0.9999709129333496,2024-04-25 07:45:25.131806
10421,Al menos tres heridos en un ataque en un instituto de Gales,Antena 3 Noticias,NO,0.9999712705612184,2024-04-25 07:45:25.131806
10422,Amazon habría espiado a la competencia durante una década utilizando a empleados como infiltrados,Antena 3 Noticias,SI,0.6821982264518738,2024-04-25 07:45:25.131806
10423,Investigan a dos guardias civiles por la muerte de un hombre en una narcolancha en Cádiz,Antena 3 Noticias,NO,0.9999690055847168,2024-04-25 07:45:25.131806
10424,Comprobar ONCE: Resultado del Cupón Diario y Super Once hoy martes 23 de abril de 2024,Antena 3 Noticias,NO,0.9998204112052916,2024-04-25 07:45:25.131806
10425,Desarticulada en una macrooperación policial la banda de 'los trinitarios' que operaba en Navarra,Antena 3 Noticias,NO,0.9999197721481324,2024-04-25 07:45:25.131806
10426,"La decisión de urgencia a la que se enfrentaron los médicos con Álex, el español enfermo de pancreatitis repat",Antena 3 Noticias,NO,0.8697469234466553,2024-04-25 07:45:25.131806
10427,Las gemelas siamesas Carmen y Lupita revelan cómo sienten el sexo y qué pasará cuando una de ellas muera,Antena 3 Noticias,SI,0.9999730587005616,2024-04-25 07:45:25.131806
10428,"Se necesita un donante urgente para Alejandro, un niño de 10 años con leucemia",Antena 3 Noticias,NO,0.9999456405639648,2024-04-25 07:45:25.131806
10429,Un matrimonio denuncia la presión que sufren por parte de su casero: 'Me coaccionan para que abandone el,Antena 3 Noticias,SI,0.9932548999786376,2024-04-25 07:45:25.131806
10430,"Vídeo | Un todoterreno sube los 10 escalones de un portal e impacta contra el ascensor, que tenía personas den",Antena 3 Noticias,NO,0.975070297718048,2024-04-25 07:45:25.131806
10431,VÍDEO: Así ha sido la entrega del Premio Cervantes al escritor Luis Mateo Díez,Antena 3 Noticias,NO,0.9997034668922424,2024-04-25 07:45:25.131806
10432,"Detenida una conductora kamikaze, que cuadriplicaba la tasa de alcoholemia y llevaba un kilo de cocaína en el",Antena 3 Noticias,NO,0.9999659061431884,2024-04-25 07:45:25.131806
10433,"'Menores de edad, no de derechos digitales', la nueva iniciativa de Atresmedia y Unicef para garanti",Antena 3 Noticias,NO,0.9999524354934692,2024-04-25 07:45:25.131806
10434,Venden en Wallapop los ladrillos del monumento al 11M de Atocha que el Ayuntamiento les regaló,Antena 3 Noticias,NO,0.9992584586143494,2024-04-25 07:45:25.131806
10435,Las familias pagan a los colegios concertados casi mil millones de euros al año en cuotas ilegales,Antena 3 Noticias,NO,0.9999058246612548,2024-04-25 07:45:25.131806
10436,La vicepresidenta Teresa Ribera será la candidata del PSOE para las elecciones europeas,Antena 3 Noticias,NO,0.9999659061431884,2024-04-25 07:45:25.131806
10437,Aterriza en la base de Torrejón el avión con los restos mortales del militar fallecido en Polonia,EL ESPAÑOL,NO,0.9999685287475586,2024-04-25 07:45:25.131806
10438,"Pedro Sánchez se plantea dimitir, en directo | Partidarios y adversarios de Sánchez se concentran en Ferraz",EL ESPAÑOL,NO,0.999968647956848,2024-04-25 07:45:25.131806
10439,Hallan una narcolancha igual a la del crimen de Barbate y los detenidos piden cotejarla con la suya,EL ESPAÑOL,NO,0.9998514652252196,2024-04-25 07:45:25.131806
10440,Puigdemont y grupos del PSOE auguran una moción de confianza de Sánchez para dar un golpe de efecto,EL ESPAÑOL,NO,0.9994953870773317,2024-04-25 07:45:25.131806
10441,Sánchez dijo que dimitía este miércoles pero optó con su equipo por abrir un paréntesis de cinco días,EL ESPAÑOL,NO,0.9534428119659424,2024-04-25 07:45:25.131806
10442,El enigma del cambio de actitud de Sánchez: a las 9.00 creía en la Justicia y a las 20.00 baraja dimitir,EL ESPAÑOL,SI,0.9999345541000366,2024-04-25 07:45:25.131806
10443,"El retorno de Miguel Bernad, de profesión querellante: ahora, contra la mujer del presidente",EL ESPAÑOL,NO,0.9978927969932556,2024-04-25 07:45:25.131806
10444,Pedro J. Ramírez: 'Hay una sobrerreacción de Sánchez y lo está gestionando de forma muy irresponsable',EL ESPAÑOL,NO,0.9726640582084656,2024-04-25 07:45:25.131806
10445,El PSOE lleva la batalla por la memoria a Estrasburgo y PP y Cs le recuerdan que 'blanquea a Bildu',EL ESPAÑOL,SI,0.7119350433349609,2024-04-25 07:45:25.131806
10446,"Talleres, actividades y visitas de autores: así fomenta ELIS el uso del libro en las aulas",EL ESPAÑOL,NO,0.99994957447052,2024-04-25 07:45:25.131806
10447,Feijóo acusa a Sánchez de 'dejación de funciones' y relaciona el amago de dimisión con las catalanas,EL ESPAÑOL,NO,0.9998950958251952,2024-04-25 07:45:25.131806
10448,La Policía acordona Génova y los fieles de Sánchez se concentran en Ferraz para que no dimita,EL ESPAÑOL,NO,0.9999701976776124,2024-04-25 07:45:25.131806
10449,Reunión de emergencia en Moncloa: Sánchez convoca a la cúpula del Gobierno para decidir su futuro,EL ESPAÑOL,NO,0.9999659061431884,2024-04-25 07:45:25.131806
10450,El PP llama 'Operación Mártir' al amago de dimitir de Sánchez : 'Tiene que haber algo muy gordo',EL ESPAÑOL,SI,0.900338888168335,2024-04-25 07:45:25.131806
10451,"La izquierda cierra filas con Sánchez, desde Page hasta Iglesias, y el PSOE resucita el 'no pasarán'",EL ESPAÑOL,NO,0.9540531635284424,2024-04-25 07:45:25.131806
10452,Qué pasa si Pedro Sánchez dimite el lunes: las claves detrás del órdago del presidente del Gobierno,EL ESPAÑOL,SI,0.999661922454834,2024-04-25 07:45:25.131806
10453,España en vilo: Sánchez abre una crisis insólita al supeditar su continuidad a cinco días de 'reflexión',EL ESPAÑOL,NO,0.9997803568840028,2024-04-25 07:45:25.131806
10454,Illa se corrige: admite que envió a Koldo a su jefe de gabinete para que él 'lo remitiese a los técnicos',EL ESPAÑOL,NO,0.9977477192878724,2024-04-25 07:45:25.131806
10455,Lo que sabemos y lo que no sabemos sobre el máster de Begoña Gómez y las denuncias contra ella,EL ESPAÑOL,SI,0.9998941421508788,2024-04-25 07:45:25.131806
10456,"Actualidad política, en directo | Puigdemont reacciona al anuncio de Sánchez: 'Siempre puede presentar una cuestión de confianza y despejar todas las dudas'",EL ESPAÑOL,NO,0.9998701810836792,2024-04-25 07:45:25.131806
10457,"Sánchez: 'Vivo con impotencia el fango que se esparce sobre mi mujer, me pregunto si debo continuar o renunciar'",EL ESPAÑOL,NO,0.9996441602706908,2024-04-25 07:45:25.131806
10458,La cúpula fiscal avala a su número 2 y decide pedir la inadmisión de la querella del novio de Ayuso,EL ESPAÑOL,NO,0.931179404258728,2024-04-25 07:45:25.131806
10459,El TC ve inconstitucionales los límites mínimos de las sanciones a partidos que superen el gasto electoral,EL ESPAÑOL,NO,0.9999504089355468,2024-04-25 07:45:25.131806
10460,La España vaciada presenta su candidatura europea poniendo el foco en la política agraria,EL ESPAÑOL,NO,0.9999433755874634,2024-04-25 07:45:25.131806
10461,"El PP exige a Sánchez que aclare el 'escándalo' de su mujer y apunta al padre, al suegro y a su hermano",EL ESPAÑOL,SI,0.9268684387207032,2024-04-25 07:45:25.131806
10462,Andueza (PSE) asegura que el independentismo está en 'mínimos' con PNV y Bildu con el 68% del voto,EL ESPAÑOL,NO,0.9999324083328248,2024-04-25 07:45:25.131806
10463,Teresa Ribera encabezará la lista del PSOE a las europeas y hará campaña como vicepresidenta,EL ESPAÑOL,NO,0.9999220371246338,2024-04-25 07:45:25.131806
10464,Pedro J. tras hacer Sánchez suyos los votos de Bildu: 'Es la frase más grave que ha salido de sus labios',EL ESPAÑOL,NO,0.9993155002593994,2024-04-25 07:45:25.131806
10465,Un juez abre una causa secreta tras la denuncia contra Begoña Gómez por tráfico de influencias,EL ESPAÑOL,NO,0.9999343156814576,2024-04-25 07:45:25.131806
10466,"Sánchez, al conocer que un juez investiga a su mujer: 'A pesar de todo, hoy sigo creyendo en la Justicia'",EL ESPAÑOL,NO,0.99996018409729,2024-04-25 07:45:25.131806
10467,Sánchez se apunta ante Feijóo los votos de Bildu como propios: 'En el País Vasco les ganamos 9 a 1',EL ESPAÑOL,NO,0.9998062252998352,2024-04-25 07:45:25.131806
10468,Once personas detenidas en San Javier por documentación falsa y robo con fuerza,EL ESPAÑOL,NO,0.9999723434448242,2024-04-25 07:45:25.131806
10469,El Gobierno quiere que la Iglesia pague también la indemnización de abusos prescritos o sin pruebas,EL ESPAÑOL,NO,0.9944689273834229,2024-04-25 07:45:25.131806
10470,El Presupuesto imposible de Sánchez: Puigdemont exige 22.000 M más y la UE le obliga a recortar 9.200,EL ESPAÑOL,NO,0.9617845416069032,2024-04-25 07:45:25.131806
10471,"La España rural irá a las europeas: más de 100 partidos locales en torno a Guitarte, de Teruel Existe",EL ESPAÑOL,NO,0.9999258518218994,2024-04-25 07:45:25.131806
10472,El Gobierno reconocerá el Estado palestino sin votar en el Congreso: sólo informará a los partidos,EL ESPAÑOL,NO,0.9999285936355592,2024-04-25 07:45:25.131806
10473,El Gobierno no enviará a Ucrania ninguna de sus 4 baterías Patriot pero sí otras más antiguas,EL ESPAÑOL,NO,0.9986942410469056,2024-04-25 07:45:25.131806
10474,'Es marroquí y tiene mucho dinero': así se opuso la Fiscalía a liberar al capo de la Mocro Maffia,EL ESPAÑOL,NO,0.9999326467514038,2024-04-25 07:45:25.131806
10475,La doctrina del TS avala a la 2 de la Fiscalía: 'Difundir datos que ya circulan no viola el deber de reserva',EL ESPAÑOL,NO,0.9997119307518004,2024-04-25 07:45:25.131806
10476,Guilarte cree que Reynders pecó de 'ingenuo' al negociar con PSOE y PP la renovación del CGPJ,EL ESPAÑOL,NO,0.9298831820487976,2024-04-25 07:45:25.131806
10477,El PSOE rehúsa reconocer en el Congreso la labor de la Policía y la Guardia Civil 'en especial en Cataluña',EL ESPAÑOL,NO,0.7642737627029419,2024-04-25 07:45:25.131806
10478,Detenido en República Dominicana el ruso considerado líder de la estafa del 'cripto-cannabis',EL ESPAÑOL,NO,0.9999700784683228,2024-04-25 07:45:25.131806
10479,El CIS de Tezanos para las elecciones europeas le hurta 2 escaños al PP y le añade 4 al PSOE,EL ESPAÑOL,NO,0.9982264637947084,2024-04-25 07:45:25.131806
10480,"Azcón: 'Cataluña celebra Sant Jordi porque Aragón celebra San Jorge, eran un condado y Aragón, reino'",EL ESPAÑOL,NO,0.9707596898078918,2024-04-25 07:45:25.131806
10481,El PP celebra que se reabra 'Pegasus': 'El Gobierno no mostró interés por saber quién espió a Sánchez',EL ESPAÑOL,SI,0.7623341679573059,2024-04-25 07:45:25.131806
10482,El TC avala la candidatura de Puigdemont: podrá presentarse el 12-M pese a tener el DNI caducado,EL ESPAÑOL,NO,0.97551029920578,2024-04-25 07:45:25.131806
10483,Revés del TC al Gobierno: tumba por unanimidad su recurso contra la ley gallega del litoral de Rueda,EL ESPAÑOL,NO,0.999956488609314,2024-04-25 07:45:25.131806
10484,"PSOE y PP empatarían en las elecciones al Parlamento Europeo del 9 de junio, según el CIS",EL ESPAÑOL,NO,0.9999653100967408,2024-04-25 07:45:25.131806
10485,El Gobierno intenta que la Iglesia asuma la indemnización a víctimas de abusos sexuales,EL ESPAÑOL,NO,0.9999229907989502,2024-04-25 07:45:25.131806
10486,Imputan a dos guardias civiles por la muerte de un presunto narco en un choque de barcos en Cádiz,EL ESPAÑOL,NO,0.9999706745147704,2024-04-25 07:45:25.131806
10487,El juez Calama reabre la investigación sobre el espionaje con Pegasus gracias a datos de Francia,EL ESPAÑOL,NO,0.9999736547470092,2024-04-25 07:45:25.131806
10488,Otegi garantiza que un pacto PNV-PSE no pondrá en riesgo el apoyo de Bildu al Gobierno de Sánchez,EL ESPAÑOL,NO,0.9999600648880004,2024-04-25 07:45:25.131806
10489,Golpe al narco en el sur de España: 63 detenidos y 13 narcolanchas y 12.000 l de gasolina incautados,EL ESPAÑOL,NO,0.9999712705612184,2024-04-25 07:45:25.131806
10490,Guilarte envía a las Cortes una propuesta para superar la confrontación en la renovación del CGPJ,EL ESPAÑOL,NO,0.9999186992645264,2024-04-25 07:45:25.131806
10491,Se fuga de España el líder más peligroso de la Mocro Maffia tras una descoordinación judicial,EL ESPAÑOL,NO,0.999964714050293,2024-04-25 07:45:25.131806
10492,"Actualidad política, en directo | Bolaños, sobre Bildu: 'Nuestros pactos son el avance de derechos sociales, los de PP y Vox, el blanqueamiento del fascismo'",EL ESPAÑOL,NO,0.9999673366546632,2024-04-25 07:45:25.131806
10493,'Parecía que estábamos en los años 50': así ha sido el año sin agua de 80.000 vecinos de Córdoba,EL ESPAÑOL,SI,0.9904695153236388,2024-04-25 07:45:25.131806
10494,"Al PSOE se le tuerce el estreno de las comisiones de investigación: PP, ERC y Junts asedian a Illa",EL ESPAÑOL,NO,0.7269843220710754,2024-04-25 07:45:25.131806
10495,Coalición por Melilla intentó comprar 10.000 votos por correo para asegurar la victoria el 28-M,EL ESPAÑOL,NO,0.9999477863311768,2024-04-25 07:45:25.131806
10496,Otegi pide a Sánchez un 'estatus político diferente' para el País Vasco y al PNV un giro a la izquierda,EL ESPAÑOL,NO,0.9999407529830932,2024-04-25 07:45:25.131806
10497,Las 4 razones de la número dos de la Fiscalía para que no se admita la querella del novio de Ayuso,EL ESPAÑOL,SI,0.9998238682746888,2024-04-25 07:45:25.131806
10498,El éxito de Bildu humilla a víctimas de ETA: 'Se asienta sobre la sangre de nuestras familias',EL ESPAÑOL,NO,0.99978107213974,2024-04-25 07:45:25.131806
10499,Francos retrata a Koldo como un conseguidor: le ofreció material sanitario y 'software' informático,EL ESPAÑOL,NO,0.990456521511078,2024-04-25 07:45:25.131806
10500,Illa recibió a Koldo y lo redirigió 'a los técnicos' pero su jefe de gabinete se reunió tres veces con él,EL ESPAÑOL,NO,0.9964297413825988,2024-04-25 07:45:25.131806
10501,"Tsunami en el Central de Instrucción 6: Gadea se irá, García-Castellón se jubila y Pedraz quiere postularse",EL ESPAÑOL,NO,0.9999690055847168,2024-04-25 07:45:25.131806
10502,La hora de Koldo e Illa. ¿Son las comisiones de investigación son los nuevos mítines?,EL ESPAÑOL,SI,0.7547047734260559,2024-04-25 07:45:25.131806
10503,"Indemnización récord: una juez concede 3,3 millones a una mujer atropellada en un paso de cebra",EL ESPAÑOL,NO,0.9999710321426392,2024-04-25 07:45:25.131806
10504,IU pospone su ruptura con Sumar hasta después del 9-J: concurrirán juntos a las europeas,EL ESPAÑOL,NO,0.999963402748108,2024-04-25 07:45:25.131806
10505,Tres cadáveres políticos y un superviviente: el debate que hace cinco años tuvo en vilo a España,EL ESPAÑOL,NO,0.999920129776001,2024-04-25 07:45:25.131806
10506,El Colegio de Abogados de Madrid logra la suspensión de un juicio pedida por un letrado con la pierna rota,EL ESPAÑOL,NO,0.9999390840530396,2024-04-25 07:45:25.131806
10507,Moreno moviliza a sus bases para las catalanas: 'Una parte de Andalucía está en Cataluña',EL ESPAÑOL,NO,0.9999538660049438,2024-04-25 07:45:25.131806
10508,Así es 'La Senda': el cordón verde que rodeará al Centro Comercial Nueva Condomina en Murcia,EL ESPAÑOL,NO,0.948804259300232,2024-04-25 07:45:25.131806
10509,Illa reconoce que se vio con Koldo pero dice que le derivó a los técnicos y no se contrató con Soluciones,EL ESPAÑOL,NO,0.5521071553230286,2024-04-25 07:45:25.131806
10510,La Plataforma de Suelos Contaminados: 'Cartagena es la sexta ciudad más contaminada del país',EL ESPAÑOL,NO,0.9999555349349976,2024-04-25 07:45:25.131806
10511,"Francos, ex mano derecha de Illa, contradice su versión: 'El ministro me dijo: 'te llamará Koldo''",EL ESPAÑOL,NO,0.9999237060546876,2024-04-25 07:45:25.131806
10512,Por qué un criminólogo podría ser un buen periodista de sucesos: el Máster de El Español,EL ESPAÑOL,SI,0.9999667406082152,2024-04-25 07:45:25.131806
10513,Muere un militar del Ejército de Tierra en Polonia durante un ejercicio con fuego real,EL ESPAÑOL,NO,0.9999699592590332,2024-04-25 07:45:25.131806
10514,La fiscal encargada de la querella del novio de Ayuso obliga a convocar a la Junta de Fiscales de Sala,EL ESPAÑOL,NO,0.9998890161514282,2024-04-25 07:45:25.131806
10515,"Koldo fue a por el Oscar en cine mudo, pero acabó como Rocky: todos los ganchos a sus señorías",EL ESPAÑOL,SI,0.999944806098938,2024-04-25 07:45:25.131806
10516,El Gobierno y Canarias pactan una reforma legal urgente para repartir 2.500 menores migrantes a CCAA,EL ESPAÑOL,NO,0.9998999834060668,2024-04-25 07:45:25.131806
10517,Los vecinos del norte de Córdoba vuelven a beber agua del grifo un año después,EL ESPAÑOL,NO,0.9998140931129456,2024-04-25 07:45:25.131806
10518,Sémper: '¿Qué celebra el PSOE? ¿Que Bildu ha conseguido el mejor resultado de su historia?',EL ESPAÑOL,SI,0.7822374701499939,2024-04-25 07:45:25.131806
10519,Cuántos vascos han votado a Santiago Abascal en su pueblo en las elecciones vascas de 2024,EL ESPAÑOL,SI,0.9998047947883606,2024-04-25 07:45:25.131806
10520,El CIS de Tezanos vuelve a fracasar como en Galicia: dio ganador a Bildu a diez días de las elecciones,EL ESPAÑOL,NO,0.9999722242355348,2024-04-25 07:45:25.131806
10521,Koldo García atiza a Bildu en el Senado: 'Son ustedes los primeros que no tienen la conciencia tranquila',EL ESPAÑOL,NO,0.9999425411224364,2024-04-25 07:45:25.131806
10522,El exlíder de UGT Andalucía apunta que la Junta avalaba su gasto de las subvenciones,EL ESPAÑOL,NO,0.9994126558303832,2024-04-25 07:45:25.131806
10523,"Koldo trunca la comisión del Senado, se niega a declarar y dice que no sabe si aún milita en el PSOE",EL ESPAÑOL,NO,0.9999277591705322,2024-04-25 07:45:25.131806
10524,"Resultados elecciones País Vasco 2024, en directo | Madrid califica de 'preocupante la radicalización' en el País Vasco con el crecimiento de Bildu",EL ESPAÑOL,NO,0.9999723434448242,2024-04-25 07:45:25.131806
10525,Margarita Robles tras la repatriación de Álex García: 'El Ejército no deja a ningún español atrás',EL ESPAÑOL,NO,0.9958209991455078,2024-04-25 07:45:25.131806
10526,Qué es el voto CERA y por qué podría cambiar el resultado final de las elecciones en el País Vasco,EL ESPAÑOL,SI,0.9998514652252196,2024-04-25 07:45:25.131806
10527,"Resultados elecciones País Vasco 2024, en directo | El PNV gana en votos y empata en escaños con Bildu en los comicios del 21 de abril",EL ESPAÑOL,NO,0.9999709129333496,2024-04-25 07:45:25.131806
10528,"Actualidad política, en directo | Illa: 'Nunca tuve sospechas o dudas sobre Koldo García, me enteré de la trama por los medios'",EL ESPAÑOL,NO,0.9999481439590454,2024-04-25 07:45:25.131806
10529,Los partidos soberanistas vascos alcanzan su máximo histórico con casi el 68% de los votos,EL ESPAÑOL,NO,0.9999542236328124,2024-04-25 07:45:25.131806
10530,Interior presiona a Dubái para que persiga a capos de la droga que operan en España y se ocultan allí,EL ESPAÑOL,NO,0.9999661445617676,2024-04-25 07:45:25.131806
